id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
644869,Luxury Doorman Building! w/Pvt Bath,1223359,Steven,Manhattan,Harlem,40.8224,-73.94358,Private room,79,3,14,8/4/19,0.17,1,281
645075,"Hell's Kitchen, Midtown west!",2494666,Brian,Manhattan,Hell's Kitchen,40.76376,-73.99161,Private room,140,2,252,7/17/19,3.01,1,70
645693,☆☆New Discount☆☆ Beautiful Room / Next to Subway,3233986,Daniel,Queens,Astoria,40.75703,-73.91666,Private room,61,4,108,7/10/19,1.28,2,364
645922,Gorgeous Modern Manhattan Apt,1740784,Gal,Manhattan,Midtown,40.74648,-73.98459,Private room,100,3,41,9/25/15,0.51,1,0
645942,Amazing NY apartment in SoHo/Nolita,3235547,Mathilde,Manhattan,Nolita,40.72294,-73.99388,Entire home/apt,250,4,43,6/2/19,0.51,1,346
646391,Lofted Bed in a Funky Family Loft!!,147388,Mary,Brooklyn,Bedford-Stuyvesant,40.6951,-73.95605,Shared room,45,4,31,6/1/17,0.37,1,0
646458,Room in Williamsburg Loft - Long Stays,415660,Carmen,Brooklyn,Williamsburg,40.71256,-73.96626,Private room,73,6,6,5/13/19,0.07,2,339
647413,Charming 1 bedroom Apt in Brooklyn,3245898,Ede,Brooklyn,Prospect Heights,40.6795,-73.9685,Entire home/apt,150,3,19,7/14/19,0.28,1,77
647520,Charming 1br in of NYC's best Neighborhood!,3245431,Jon,Manhattan,NoHo,40.7256,-73.99445,Entire home/apt,234,20,30,8/2/19,0.38,1,300
647580,East Village Hideaway,3247050,Moira,Manhattan,East Village,40.73045,-73.98541,Entire home/apt,150,1,11,12/25/13,0.13,1,0
648047,"Cute, comfortable room in Gramercy",672510,Jernee,Manhattan,Gramercy,40.737,-73.98199,Private room,65,4,163,7/23/19,1.93,1,215
648246,Spacious Brooklyn Loft w/ River View,62583,Karina,Brooklyn,Williamsburg,40.71227,-73.96776,Entire home/apt,195,1,40,7/6/19,0.47,1,287
649561,Manhattan Sky Crib (1 year sublet),3260084,David,Manhattan,Chelsea,40.75164,-73.99425,Entire home/apt,135,365,0,,,1,365
649903,Studio With Old-World Character,3262771,Christina,Brooklyn,Crown Heights,40.67189,-73.93499,Entire home/apt,90,7,2,8/25/15,0.03,1,0
651375,"Spacious, rare, elegant, art-filled loft w sauna",3272526,Lisa,Manhattan,SoHo,40.72381,-73.99684,Entire home/apt,595,5,60,7/8/19,0.77,1,217
651475,"Comfortable, clean & quiet in EV",468752,Casper,Manhattan,Gramercy,40.73337,-73.984,Private room,109,1,330,7/22/19,3.93,1,1
651648,One Bedroom Apartment in an 1879 Brownstone,3274376,Edward,Brooklyn,Clinton Hill,40.68304,-73.96348,Entire home/apt,200,3,56,5/21/19,0.94,1,365
652371,ELEGANT MIDTOWN EAST STUDIO E.52 ST,1475015,Mike,Manhattan,Midtown,40.75743,-73.96939,Entire home/apt,90,30,3,12/31/16,0.05,52,293
652466,32nd St & Lexington Ave / Doorman Beautiful Studio,1475015,Mike,Manhattan,Kips Bay,40.7419,-73.9816,Entire home/apt,100,30,2,6/30/18,0.04,52,365
652515,COLUMBUS CIRCLE~FULLY FURNISHED!!!,1475015,Mike,Manhattan,Hell's Kitchen,40.76758,-73.98722,Entire home/apt,85,30,2,8/15/16,0.04,52,341
652648,GRAMERCY PARK~FURNISHED E.20's ST P,1475015,Mike,Manhattan,Kips Bay,40.74189,-73.97833,Entire home/apt,87,30,3,8/15/18,0.05,52,365
652691,COLUMBUS CIRCLE~100% FURNISHED W.58,1475015,Mike,Manhattan,Upper West Side,40.76934,-73.98464,Entire home/apt,95,30,1,11/1/12,0.01,52,365
654005,Charming 2 Bdrm UWS w/ private deck,1242765,Kate,Manhattan,Upper West Side,40.78363,-73.97797,Entire home/apt,349,3,58,6/18/19,0.69,1,339
654232,BIG East Village 1bd all the extras,3291022,Noel,Manhattan,East Village,40.72171,-73.98334,Entire home/apt,99,3,10,10/24/15,0.14,1,0
654612,THE HEART OF ART IN THE HEART OF NY,3293368,Kathleen,Manhattan,Hell's Kitchen,40.76803,-73.98767,Entire home/apt,160,2,84,7/22/19,1.01,1,126
655230,Be in NYC's best: Lower East Side!,3298062,Connie,Manhattan,Chinatown,40.71695,-73.99031,Entire home/apt,149,4,12,6/3/19,0.14,1,232
655472,Lovely 2-room Studio in Crown Hghts,326329,Nick,Brooklyn,Crown Heights,40.67574,-73.95434,Entire home/apt,60,3,1,8/25/12,0.01,1,0
655783,Chic Luxe 1BR 1.5BA 900sf -Midtown ,3301845,Alana,Manhattan,Midtown,40.75663,-73.96681,Entire home/apt,285,7,10,7/6/19,2.63,1,0
656281,"QUIET, SPACIOUS, COMFORTABLE, & GREAT LOCATION",3180741,Manon,Brooklyn,Kensington,40.64573,-73.98013,Private room,72,1,48,2/28/19,0.59,1,310
657005,Charming West Village Pad,159780,Horatio,Manhattan,West Village,40.74004,-74.00426,Entire home/apt,150,16,6,7/5/19,0.08,1,334
657198,"2BR gem in Cobble Hill, Brooklyn",414627,Charlotte,Brooklyn,Columbia St,40.68863,-74.00181,Entire home/apt,200,3,15,7/9/18,0.18,1,0
657217,Prime location near Central Park !!,3312204,Olga,Manhattan,Upper East Side,40.7779,-73.95246,Private room,79,1,351,8/3/19,4.24,2,271
657727,"Bright, Quiet 2 BR in Awesome Area!",3315563,Mariko,Manhattan,Upper West Side,40.78194,-73.98248,Entire home/apt,197,1,108,7/5/19,1.29,2,276
658008,Secret Garden,3317183,Claire,Brooklyn,Bedford-Stuyvesant,40.6883,-73.95375,Entire home/apt,75,3,166,7/16/19,1.97,2,238
658366,HEART OF NYC! Sunny furn 1 br wifi,3319410,Dawn,Manhattan,Gramercy,40.73354,-73.98593,Entire home/apt,127,3,187,8/3/19,2.33,1,261
658515,A nice quiet room in Manhattan,3320650,Jay,Manhattan,East Harlem,40.8014,-73.94361,Private room,110,1,37,6/2/19,0.44,1,365
658932,Cozy room on a tree lined street ,3323929,Erika,Queens,Ridgewood,40.69922,-73.90027,Private room,69,1,30,8/4/19,0.4,1,345
659880,1 bedroom in a super cute 2 bed,1648054,Ruth,Brooklyn,Williamsburg,40.70653,-73.94421,Private room,100,60,3,5/15/15,0.04,1,365
659952,GREAT Studio apartment in Midtown W,3166753,Ben,Manhattan,Hell's Kitchen,40.76287,-73.9957,Entire home/apt,99,3,46,1/4/18,0.55,1,60
660016,"Peaceful with Windows, Brooklyn Apt",270064,Sean - Hygge Stay,Brooklyn,Williamsburg,40.70249,-73.9488,Entire home/apt,139,2,213,7/20/19,2.56,1,13
660036,Great Apt Steps from Central Park,3330459,Lynne,Manhattan,Upper West Side,40.78754,-73.96989,Private room,113,1,94,7/18/19,1.12,1,0
661814,1 bedroom apt in heart of Chelsea,3341426,Nika,Manhattan,Chelsea,40.741,-73.99957,Entire home/apt,250,2,10,5/7/16,0.13,1,0
663608,Boho Chic Rhapsody in New York City,3351317,Clara,Manhattan,Kips Bay,40.74027,-73.98061,Entire home/apt,295,4,74,7/30/19,1.04,1,93
664047,Lux 2Bed/2.5Bath Central Park Views,836168,Henry,Manhattan,Upper West Side,40.77516,-73.98573,Entire home/apt,2000,30,59,1/28/16,0.7,11,365
665394,Winning Location in Hells Kitchen,1139222,Carl,Manhattan,Hell's Kitchen,40.7589,-73.99015,Entire home/apt,220,2,18,12/1/18,0.24,1,0
666220,Beautiful East Village apartment,2490963,Matteo,Manhattan,East Village,40.72771,-73.98172,Private room,75,5,6,7/11/13,0.07,1,0
666315,BEDFORD AVE STUDIO APT WITH GARDEN,1486465,Carlo,Brooklyn,Williamsburg,40.71157,-73.9636,Entire home/apt,100,31,15,10/12/15,0.18,1,233
666613,Amazing Williamsburg entire Loft. Floor 2B,3370705,Valentin,Brooklyn,Williamsburg,40.71112,-73.96338,Entire home/apt,199,4,79,7/3/19,1.26,1,60
667375,Light & airy Chelsea NY 1bdrm apt,3376141,Nic,Manhattan,Chelsea,40.74272,-74.00309,Entire home/apt,190,3,17,6/24/18,0.2,1,6
667549,My Brooklyn Studio in Ditmas Park,3377231,Lina,Brooklyn,Flatbush,40.64895,-73.95758,Entire home/apt,140,4,15,8/3/17,0.18,1,361
668400,1BR in nice 2BR Apt lovely Area ,3383354,Martina,Manhattan,Inwood,40.86186,-73.92701,Private room,50,7,1,7/16/15,0.02,1,0
668691,Comfy room in beautiful apartment,3363720,Kate,Brooklyn,Bushwick,40.68888,-73.91911,Private room,45,5,72,7/20/19,0.92,3,8
669633,Popular area in BK and Close to Manhattan,2400932,Jackie'S Place,Brooklyn,Gowanus,40.67947,-73.98458,Entire home/apt,109,31,115,6/30/19,1.38,2,124
669831,Central Park Sunny Bedroom,3392287,Roxanne,Manhattan,East Harlem,40.79591,-73.94801,Private room,108,3,162,7/1/19,1.97,2,13
670767,Bookcase Room with Hidden Door!,3363720,Kate,Brooklyn,Bushwick,40.68796,-73.91906,Private room,42,5,71,6/29/19,0.88,3,256
671633,REDUCED! Private Apt~Fun NYC area!,1709717,Camille,Manhattan,Upper East Side,40.77382,-73.95088,Entire home/apt,141,2,47,6/29/19,0.57,1,353
672724,Elegant 2 BDRM Brooklyn Brownstone,3411621,Elizabeth,Brooklyn,Fort Greene,40.68418,-73.96926,Entire home/apt,355,5,19,11/2/18,0.24,1,329
673248,Secret Garden Big and Comfortable,3317183,Claire,Brooklyn,Bedford-Stuyvesant,40.68773,-73.95631,Entire home/apt,80,3,166,7/14/19,2,2,266
673760,Sunrise Room in Spacious Duplex,2219255,Natalie,Brooklyn,Canarsie,40.62764,-73.90086,Private room,250,2,70,10/10/18,0.84,3,0
674692,A LITTLE PARADISE NEXT TO SUBWAY!,3425965,Francesca,Queens,Ridgewood,40.70719,-73.89632,Private room,75,14,11,8/31/18,0.15,1,359
675793,AMAZING LOCATION YOU WILL LOVE IT,3432742,Callie,Manhattan,West Village,40.73456,-74.00347,Private room,88,2,3,7/13/19,0.07,1,339
676257,small private bedroom female only,1465539,Ouii,Manhattan,Kips Bay,40.74166,-73.97811,Private room,65,5,40,7/26/19,0.55,1,335
676295,(B)  BARGAIN SPACE,27848,Jullett,Queens,Jamaica,40.67166,-73.76566,Private room,58,2,56,7/1/19,0.66,2,365
678068,Cozy Room in Bright Roomy NYC Apt!,3449544,Amanda,Queens,Maspeth,40.73866,-73.90627,Private room,49,3,18,8/4/18,0.25,1,9
679633,Cozy 1 bedroom apartment in NYC,3458785,Glauce,Queens,Ditmars Steinway,40.77987,-73.91565,Entire home/apt,75,3,1,9/18/12,0.01,1,0
679769,Great Room in Astoria! Close to Everything!,3404680,James,Queens,Astoria,40.77329,-73.92832,Private room,100,1,37,7/27/19,0.44,1,140
680104,Newly Renovated 1 BR,3462232,Stephen,Manhattan,Lower East Side,40.7195,-73.99416,Private room,167,5,32,9/14/18,0.39,1,233
680225,"Large private bedroom in house, Bushwick/Ridgewood",2675998,Alice,Queens,Ridgewood,40.70866,-73.91537,Private room,65,2,1,1/3/18,0.05,2,0
680998,Trendy Harlem Apartment in New York,3467798,Laila,Manhattan,Harlem,40.80829,-73.9426,Entire home/apt,125,21,13,7/1/19,0.16,2,231
681518,Artist room for creative nomads,2777672,Kalae,Manhattan,Upper West Side,40.80114,-73.96378,Private room,95,2,214,6/30/19,2.54,3,135
681805,NEAR THE CITY THAT NEVER SLEEPS!,3375455,Maria,Staten Island,Mariners Harbor,40.62879,-74.16062,Private room,54,2,48,6/11/19,0.58,1,220
682122,"Warm, Comfortable, Inviting Home",3475005,Yolanda,Brooklyn,Flatlands,40.61676,-73.92552,Entire home/apt,89,2,224,8/5/19,2.66,2,331
682155,Central Park Chic Single Room,3392287,Roxanne,Manhattan,East Harlem,40.79417,-73.95101,Private room,92,3,219,7/13/19,2.61,2,1
683084,Midtown West- A COZY ONE bedroom.,3480879,Danny,Manhattan,Chelsea,40.75286,-74.00162,Entire home/apt,199,6,40,10/15/17,0.5,1,0
683681,Beautiful West Village 1 BR apartment,1397883,Jeff,Manhattan,West Village,40.73477,-74.00275,Entire home/apt,179,14,37,6/8/19,0.45,1,259
683743,Low Cost Room With GREAT Location,1229984,John,Queens,Long Island City,40.7453,-73.95294,Private room,65,20,28,5/20/17,0.34,3,217
683821,Spacious Private room in beautiful 1BR near Park,3447309,Mie,Manhattan,Harlem,40.80314,-73.95768,Private room,55,3,68,7/16/19,0.82,2,3
684808,Gorgeous NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,40.74888,-73.97828,Entire home/apt,129,30,47,8/1/19,0.72,6,0
684991,Terrific NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,40.74851,-73.97796,Entire home/apt,134,30,9,11/4/18,0.11,6,299
685435,Cozy Private Bedroom $800 Month,1360296,Maria Daniela,Brooklyn,East New York,40.67635,-73.89124,Private room,35,3,14,7/7/19,0.17,1,2
686696,duplex with backyard upper eastside,3502638,Daniel,Manhattan,Upper East Side,40.78002,-73.95211,Private room,250,1,60,5/16/19,0.92,1,175
687794,Excellent East Village Apartment,2819805,Joseph,Manhattan,Gramercy,40.73182,-73.98255,Entire home/apt,299,6,25,4/2/18,0.37,1,337
688652,Huge Sunny Modern Apt. (1k+sqft),62855,Andrew,Brooklyn,Clinton Hill,40.69445,-73.96401,Entire home/apt,249,3,19,6/7/19,0.23,1,237
689329,Cozy 15 mins Manhattan& 10 Mins LGA,2446219,Biren,Queens,East Elmhurst,40.75772,-73.8953,Private room,62,1,301,8/1/19,3.94,2,249
689900,Large Room / Light / Columbia University - UWS,475916,Katherine,Manhattan,Upper West Side,40.80373,-73.9679,Private room,119,1,96,5/18/17,1.15,1,0
690349,Full 1BR Apartment in Park Slope,3540041,Peter,Brooklyn,South Slope,40.66481,-73.98367,Entire home/apt,179,2,77,6/24/19,0.96,1,3
690516,Lovely Garden Apt. in Fort Greene.,66329,Collin,Brooklyn,Fort Greene,40.68757,-73.97469,Entire home/apt,220,1,119,8/4/19,1.43,2,74
690553,Modern Lofted Williamsburg 3bd,743742,Ethan And Wray,Brooklyn,Williamsburg,40.7056,-73.94202,Entire home/apt,198,1,300,8/1/19,3.62,1,243
690603,Brooklyn's top,3530446,Maurice,Brooklyn,Crown Heights,40.67722,-73.95005,Entire home/apt,150,3,67,7/30/19,1.74,3,291
690675,Quirky Sunny Retreat Central Williamsburg,2172525,Slava,Brooklyn,Williamsburg,40.71407,-73.95336,Entire home/apt,199,7,4,8/10/18,0.09,1,0
690849,East Village Artist's Studio,284224,Daniel,Manhattan,East Village,40.72912,-73.98355,Entire home/apt,95,3,41,8/4/19,0.49,1,8
690934,"LEGAL PARK SLOPE 5 BR, ROOF TERRACES for 14 PEOPLE",570988,Yves,Brooklyn,Park Slope,40.68305,-73.97853,Entire home/apt,550,4,177,8/4/19,2.15,1,256
690960,Guestroom w/ 2 beds 20 mins to NYC ,3531317,Ingrid,Brooklyn,Bushwick,40.68161,-73.90796,Private room,60,3,299,7/14/19,3.57,2,210
692137,Stunning 3BR loft in Williamsburg!!!!,3538661,Phillip,Brooklyn,Williamsburg,40.71428,-73.961,Entire home/apt,500,4,63,7/30/19,0.76,2,81
692567,Bushwick Creative Den of Bliss,3541525,Lindsay,Brooklyn,Bushwick,40.70234,-73.91849,Private room,84,2,140,7/14/19,1.7,1,220
693597,UWS Charming 1 bedroom + loft,2817397,Larysa,Manhattan,Upper West Side,40.77563,-73.98065,Entire home/apt,165,30,28,8/3/19,0.35,1,158
695216,Private Suite in Historic House,3558158,Natalie,Brooklyn,Fort Greene,40.69096,-73.97241,Entire home/apt,134,2,119,1/25/18,1.44,1,0
695297,Sunny Elegant and Big Room!,2195782,Boris,Brooklyn,Bedford-Stuyvesant,40.69114,-73.94601,Private room,68,5,8,9/7/18,0.1,1,46
695465,The heart of the metropolis,3561489,John,Manhattan,East Village,40.72482,-73.98097,Entire home/apt,73,30,100,7/1/19,1.24,1,47
696593,Park Slope One bedroom with Balcony,3228992,Karin,Brooklyn,Park Slope,40.67406,-73.97697,Entire home/apt,150,5,1,7/16/15,0.02,1,0
697499,"Lovely, large studio near Central Park",1372779,Charlie,Manhattan,Upper West Side,40.77392,-73.97852,Entire home/apt,100,4,89,6/27/19,1.1,1,0
697923,Cute & Cozy NYC Room - Hell's Kitchen (dog in apt),3576466,Kevin,Manhattan,Hell's Kitchen,40.76422,-73.99382,Private room,75,2,177,7/11/19,2.21,2,38
698094,5th Ave Apartment in Midtown! ,3569392,Kristen,Manhattan,Midtown,40.76221,-73.97787,Private room,120,4,31,8/26/16,0.37,1,0
698132,"LARGE PRIVATE FLOOR IN BROOKLYN, NY",3577509,Eric,Brooklyn,Bedford-Stuyvesant,40.69128,-73.93653,Entire home/apt,85,4,243,7/29/19,2.9,2,294
698162,"Comfy apartment, adorable cat!",3577848,Abby,Manhattan,Inwood,40.86737,-73.91877,Entire home/apt,55,2,79,4/24/19,0.95,1,17
698298,GREAT private apt on MULBERRY st - Nolita / Soho,1746432,Joseph,Manhattan,Nolita,40.72177,-73.9961,Private room,95,10,13,4/15/19,0.32,1,61
698327,Clean Cute Private Room in CHELSEA,3579337,Nina,Manhattan,Chelsea,40.74034,-74.00259,Private room,72,14,11,12/8/17,0.16,3,138
698514,"SUNNY LOFT: Greenwich Village, NYC",3579116,Kristin,Manhattan,West Village,40.73105,-74.00285,Entire home/apt,250,80,5,5/3/17,0.06,2,49
698882,The Serenity Room in Historic BKLYN,2994135,Devin  & Justin,Brooklyn,Cobble Hill,40.68902,-73.99517,Private room,69,2,13,12/31/16,0.36,1,0
699348,Peaceful double room in Brooklyn Brownstone,279845,Chantille & Linda,Brooklyn,Prospect Heights,40.67793,-73.96577,Private room,78,4,190,1/4/19,2.27,2,209
699472,NYC 1st Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,40.70995,-73.95536,Entire home/apt,220,1,411,7/22/19,4.93,2,323
700530,Charming South Village w/ Private Terrace,2495668,Christos,Manhattan,SoHo,40.72756,-74.00239,Entire home/apt,230,2,28,7/21/19,1.38,1,0
700916,Airy Bed Sty Restoration,3595395,Gabriela,Brooklyn,Bedford-Stuyvesant,40.68906,-73.94103,Entire home/apt,150,4,79,5/20/19,0.96,1,232
701227,Cozy Private room in Fort Greene,3598306,Afaliah,Brooklyn,Fort Greene,40.6967,-73.97622,Private room,80,2,14,10/6/17,0.17,2,361
702213,W'burg Hidden Treasure Off Lorimer,240471,Roberto,Brooklyn,Williamsburg,40.70751,-73.9467,Private room,150,3,32,10/20/18,0.41,2,365
702440,Park Slope Brownstone with Garden,3605606,Gisela,Brooklyn,Park Slope,40.67507,-73.98093,Entire home/apt,150,3,76,6/1/19,0.97,1,297
702551,UWS renovated 2bedroom 2bath near everything.,3606458,Mathew,Manhattan,Upper West Side,40.79507,-73.97568,Entire home/apt,900,1,7,1/1/19,0.09,2,365
703745,Great apt in the heart of E Village,3597177,Ori,Manhattan,East Village,40.72225,-73.98496,Entire home/apt,130,7,11,10/2/16,0.14,1,0
703971,HOME AWAY FROM HOME,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.6582,-73.95275,Private room,70,5,18,5/30/19,0.22,3,365
704838,An Oasis in  the Big Apple 1,3621183,Paul,Queens,Woodside,40.74723,-73.89706,Entire home/apt,120,3,62,7/22/19,1.6,3,289
705749,Room Available Close to Manhattan-A,3625735,Marianne,Staten Island,Concord,40.60183,-74.08953,Private room,75,30,60,7/20/19,0.72,2,253
705997,Classy Brooklyn Studio,240048,Katherine / François,Brooklyn,Sunset Park,40.66084,-73.99328,Entire home/apt,100,15,22,12/10/18,0.46,2,34
706347,"HISTORIC WILLIAMSBURG, BKLYN #2",839679,Brady,Brooklyn,Williamsburg,40.71796,-73.95439,Private room,69,3,2,5/6/13,0.02,3,282
707396,2BR PENTHOUSE w Private Roofdeck,3636235,Ari,Manhattan,East Village,40.72558,-73.97929,Entire home/apt,399,7,105,7/15/19,1.28,1,53
707736,Brand New 2-Level 2-Bedroom Condo,1507336,Jeff,Manhattan,Harlem,40.80748,-73.94869,Entire home/apt,299,3,6,5/24/19,0.08,1,352
708374,private bedroom w/private bathroom on Central Park,315918,Arlette,Manhattan,Upper West Side,40.79854,-73.96089,Private room,100,3,332,7/29/19,3.99,1,85
708637,Cozy bedroom near Manhattan & airport,3644693,Eugenia,Queens,Jackson Heights,40.74869,-73.88293,Private room,68,28,55,6/1/19,0.66,2,89
710015,"Large room, Outdoor Patio, Great Host, Safe Area!",3136147,Gym Hoodie,Brooklyn,Borough Park,40.63324,-73.99461,Private room,103,3,0,,,1,0
710243,"Cozy, ideal live-work space in the heart of LES!",1444304,Alejandra,Manhattan,Lower East Side,40.71819,-73.99136,Entire home/apt,175,5,56,7/6/19,0.78,1,265
710283,"Sunny, Large & Lovely in Greenpoint",283215,Isabelle,Brooklyn,Greenpoint,40.72582,-73.95213,Entire home/apt,330,3,52,7/8/19,0.62,1,3
710284,"**YOUR CHELSEA LOFT, WELCOME HOME",3642625,Amy,Manhattan,Chelsea,40.74225,-73.99492,Entire home/apt,425,5,7,4/11/15,0.08,1,0
711635,Charming East Village Apartment,3662459,Barry,Manhattan,East Village,40.73016,-73.98643,Entire home/apt,240,5,86,6/30/19,1.14,1,308
712136,Room Available-Close to Manhattan-B,3625735,Marianne,Staten Island,Concord,40.60213,-74.0893,Private room,75,30,36,8/29/17,0.44,2,363
712260,Private Two Bedroom with Garden in Cobble Hill,3666608,Paul And Debra,Brooklyn,Carroll Gardens,40.68344,-73.9933,Private room,210,2,75,6/19/19,0.91,1,292
713538,Chic Victorian private apartment in townhouse,3672774,Alison,Brooklyn,Clinton Hill,40.68341,-73.9606,Entire home/apt,175,1,367,7/14/19,4.54,2,316
713891,Amazing location! 10ft from L train,3675389,Giorgia & Benjamin,Brooklyn,Williamsburg,40.71534,-73.94906,Private room,85,6,147,6/30/19,1.78,1,21
714028,An Oasis in the Big Apple 2,3621183,Paul,Queens,Woodside,40.74746,-73.89712,Entire home/apt,120,3,53,7/22/19,1.53,3,244
714049,An Oasis in the Big Apple 3,3621183,Paul,Queens,Woodside,40.74687,-73.89892,Entire home/apt,120,3,55,6/4/19,0.66,3,289
714075,Room in Clinton Hill Brooklyn Loft,3597769,Enid,Brooklyn,Bedford-Stuyvesant,40.68712,-73.95876,Private room,75,5,1,8/8/13,0.01,2,0
714939,West Village 2 Bedroom Apt,3578480,Radan,Manhattan,West Village,40.73795,-74.00593,Entire home/apt,495,3,29,3/12/19,0.37,1,28
715102,WILLIAMSBURG 1 private room in loft,1002452,Florencia,Brooklyn,Williamsburg,40.71055,-73.94915,Private room,65,6,30,9/2/18,0.74,2,14
715270,2 Beds/Queen & Full Beautiful Room 40 minsT.Square,3684360,Enrique,Bronx,Allerton,40.85956,-73.87067,Private room,39,1,170,7/14/19,2.05,4,279
716169,Feel the Brooklyn Love!,2055073,Melissa,Brooklyn,Fort Greene,40.68811,-73.97236,Entire home/apt,93,4,1,5/14/15,0.02,1,0
718761,"2 private BRs, private bath - Like your OWN APT",216191,M,Brooklyn,Williamsburg,40.70985,-73.9452,Private room,146,2,8,3/9/19,0.11,4,95
719329,Bright 1 BR in Brooklyn,3711499,Silvia,Brooklyn,Crown Heights,40.67473,-73.96263,Entire home/apt,120,3,12,3/17/19,0.18,1,7
719914,Charming Harlem Getaway-Women Only,3715319,Crystal,Manhattan,Harlem,40.82655,-73.93943,Private room,79,3,19,10/26/18,0.29,1,365
720274,Nice studio apartment in Brooklyn!,3717536,Adam,Brooklyn,Crown Heights,40.67471,-73.95324,Entire home/apt,100,5,9,4/16/17,0.11,1,0
720394,Large pleasant room nr Central Park,3718361,Jo,Manhattan,Upper West Side,40.80155,-73.96569,Private room,120,1,5,5/19/14,0.06,2,0
721663,Large 5 ** NYC 1 Bed Condo/ Loft in Flatiron/NoMad,3139958,Shane,Manhattan,Midtown,40.74344,-73.98371,Entire home/apt,450,1,68,7/29/19,0.95,1,341
721719,Heart of Harlem 1 BR Garden apt,3726131,John,Manhattan,Harlem,40.80745,-73.94353,Entire home/apt,150,5,17,6/25/18,0.26,2,65
721762,Colorful New York East Village Apt,3726366,Dk,Manhattan,East Village,40.72576,-73.98582,Entire home/apt,144,4,71,7/1/19,0.86,1,300
